2009-09,2010-03,2012-01,2012-11,2014-04,2009-06,2009-08,2010-06,2010-08,2010-10,2011-06,2011-07,2011-10,2012-03,2012-07,2012-09,2013-05,2013-09,2009-11,2011-03,2011-11,2011-12,2013-01,2013-12,2014-05,2009-07,2009-12,2010-01,2010-05,2010-07,2010-11,2010-12,2011-01,2011-09,2013-04,2013-06,2013-07,2014-07,2009-02,2009-03,2009-10,2010-04,2011-02,2011-04,2012-08,2012-12,2013-03,2014-01,2014-06,2010-09,2011-05,2012-04,2012-10,2013-08,2013-10,2013-11,2014-03,2009-05,2012-06,2011-08,2012-05,2012-02,2013-02,2014-02,2010-02,2009-04,2009-01,plz,lat,lon
16.93,79.74,109.58,26.77,22.4,72.43,29.7,332.63,6.12,39.73,29.9,6.84,12.49,41.86,47.37,29.61,8.47,10.08,84.66,,173.08,296.5,50.82,13.62,,36.72,279.94,1.92,67.72,11.89,6388.27,39.54,10.34,11.12,9.18,,11.66,11.02,11.4,,53.3,84.7,30.15,20.52,3.92,80.06,8.16,9.97,9.54,95.17,82.1,129.6,35.28,,19.75,6.28,14.54,5.28,75.22,71.35,,,14.62,4.5,10.36,8.78,,89555,10.039,48.685
9.0,29.96,18.54,,,15.75,24.98,71.72,13.11,17.71,23.21,4.18,23.37,84.1,41.57,10.11,9.88,,111.38,,70.96,102.17,,,,,138.2,7.74,24.57,3.08,44.54,65.19,39.48,19.12,20.34,2.43,49.81,4.08,,,171.62,70.94,,241.8,17.55,168.0,22.01,16.18,,17.76,13.16,9.36,24.0,22.19,14.86,9.8,,46.9,89.07,71.5,,4.5,8.26,13.62,34.24,,,97535,10.024,50.068
,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20253,9.967,53.579
,4.68,,8.0,,,,93.96,,,,14.43,33.3,36.06,,,,,17.28,1.38,,180.9,,,,,30.09,,9.9,,,10.12,,,,8.19,,,,,18.36,68.8,,,6.0,5.76,17.01,,,,,90.76,,,,1.32,8.58,15.64,,,,,4.8,,,31.73,,89194,9.993,48.265
,,187.53,,,,,,,,,,,,,,,,29.6,,,,,,,6.16,,,,,,,,,,,,,2.52,,,,,,,,,20.4,,,,,,,,6.48,,,,,,,,8.58,,,,24534,9.981,54.075
32.94,15.12,4.41,,,31.5,37.81,287.72,69.7,12.21,121.77,63.2,8.38,24.24,60.89,48.54,45.59,20.75,125.36,23.04,130.06,249.34,28.03,,17.3,57.52,67.5,83.54,80.0,17.1,12.58,36.91,11.93,,32.75,48.8,26.96,79.62,,11.0,213.32,134.9,6.44,20.35,108.62,36.7,19.8,,5.25,12.21,124.93,17.88,25.2,7.5,21.4,14.75,,,21.82,,37.59,,,13.5,36.24,26.67,,87534,10.058,47.528
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.52,,,,,,20357,9.968,53.563
,110.77,,,4.59,,,,,31.2,33.03,7.92,99.88,,,4.16,5.88,,31.92,,,2.45,6.08,,23.4,,,,,,,,,102.68,,10.71,7.8,3.44,,,,,7.05,11.76,17.64,,5.1,,9.36,69.08,,,,,,,,,,24.0,4.93,15.32,,4.34,,,,24251,10.014,54.433
49.5,18.48,5.64,2.55,17.75,,43.66,151.78,12.96,,9.72,65.43,4.23,197.73,7.65,,,9.56,,,7.63,3.7,15.56,,,57.87,20.7,84.03,36.21,36.72,,115.7,,,14.16,13.52,,16.84,,3.74,25.38,42.12,,21.0,,26.95,,6.36,9.94,25.9,38.52,34.79,35.2,,,,9.01,49.23,23.75,,37.42,6.86,,,2.82,22.88,,89174,10.018,48.583
9.12,8.46,,5.46,5.4,13.78,6.72,11.96,68.51,98.68,16.6,14.03,,27.43,,9.55,6.2,7.8,8.36,,,12.29,,23.18,2.54,,29.32,4.5,6.82,4.56,,6.29,,7.2,11.2,,8.0,6.48,,,16.72,,7.82,,4.56,,,,5.6,21.85,6.5,,7.41,7.65,19.62,3.6,,,,,6.16,,,,,7.38,,31141,9.988,52.128
80.86,,7.65,17.16,4.59,30.2,,172.02,12.69,,4.1,114.66,10.34,150.64,6.72,47.52,19.61,,50.6,,97.12,145.36,7.65,,,19.58,103.63,,40.83,14.94,38.95,7.8,49.56,19.5,,,13.68,28.16,,29.83,176.82,146.32,,6.56,5.0,4.41,,,6.6,18.27,48.16,5.04,5.15,3.6,6.2,12.6,,7.56,,24.85,22.5,178.62,,,29.46,5.25,,73457,10.022,48.793
,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52,,,,,,,,,,,,,,,,,,,,,,,,,20144,9.977,53.575
,99.94,8.23,145.07,12.6,,,29.7,19.48,,40.36,27.6,16.9,47.01,,33.48,7.28,,101.96,,10.51,177.19,3.92,,,8.16,33.93,,25.84,8.3,19.14,,,3.8,25.62,235.36,80.82,6.0,,,40.64,29.7,,6.08,30.6,20.84,8.0,,3.12,60.11,20.16,28.52,11.66,22.37,60.36,,24.97,,,,19.54,,,9.56,,,,29633,10.109,52.986
18.9,,,,,,,43.19,67.89,,,24.0,,15.0,,,,5.36,61.2,,35.93,17.74,,,,,7.7,,60.75,74.5,,,,24.0,174.0,,,,,,,,,20.0,7.5,7.6,5.28,,,,4.56,,,,,4.6,,,,,7.52,,16.17,,4.2,,,29352,10.031,52.561
56.39,42.58,25.08,32.57,24.63,29.2,21.78,197.55,7.2,16.15,475.46,60.7,95.23,132.03,27.72,11.85,9.0,5.18,43.36,18.81,151.56,301.47,,15.34,6.38,62.23,164.98,205.9,3017.3,267.04,421.49,54.25,9.66,52.5,14.16,50.25,30.52,30.75,,,49.54,41.96,11.67,27.96,,6.62,17.6,11.61,30.99,31.28,15.92,14.39,54.9,,54.88,5.56,3.75,23.03,7.45,87.1,83.9,12.96,9.75,,83.03,19.95,,97688,10.059,50.203
11.16,331.2,184.44,27.3,135.67,,5.94,1616.37,189.98,45.09,83.34,283.4,68.29,1103.25,14.94,23.02,5.76,9.24,,7.98,62.0,2728.92,92.21,8.56,56.25,272.5,1236.25,11.58,534.66,,67.29,448.58,91.96,15.84,156.14,19.11,39.37,180.37,,42.12,7.56,127.08,,,26.95,63.0,57.44,482.12,27.64,563.14,13.33,14.76,149.2,240.34,5.76,192.75,,,84.94,26.4,,107.15,82.04,57.72,,,,89231,10.01,48.38
,,44.23,,,,,119.51,,,39.02,15.7,86.69,,10.92,6.12,,10.0,,,9.36,35.78,5.2,,,,29.7,7.02,29.7,54.27,3.6,,,5.8,,,,,,,15.84,29.9,,,,,,,9.72,3.42,11.52,,26.23,7.8,,4.9,,,29.89,,,77.28,,8.58,,,,24598,10.056,53.99
,,,,,,,,,,,,,,,,,,,,,14.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73,,,,,,,,20251,9.98,53.591
,,194.75,23.28,22.9,7.18,3.96,54.59,18.43,13.19,18.3,59.78,11.74,117.98,177.04,18.62,9.0,12.8,44.58,,58.95,76.58,7.1,,,,30.29,5.8,3.89,66.22,173.28,98.38,,87.44,9.84,9.6,41.32,45.67,,10.45,16.81,34.08,3.33,4.3,,95.13,11.68,,,13.2,,,13.73,,26.62,,,,89.22,49.88,,,17.62,8.25,67.88,11.55,,36404,10.044,50.791
,,,,,,,,,,,,,,,,,,,,,,,,,,3.36,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20355,9.98,53.557
,,,,,,,,,,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.96,,20146,9.981,53.568
23.4,,,,,,38.52,64.56,,,124.18,,32.43,5.1,,,,,26.64,,,66.21,,,,25.76,137.74,,10.17,,,61.19,,,,,,,,,,24.97,,,,12.92,11.28,,,12.0,,15.04,498.96,28.93,,5.04,,,,,24.0,4.26,,,,,,89183,10.0,48.524
35.26,121.81,430.37,56.89,100.56,287.46,147.98,824.51,63.03,85.63,185.01,233.04,271.78,748.52,775.84,52.06,54.13,34.41,257.68,86.64,269.96,604.85,13.86,6.86,9.94,106.64,315.64,,547.07,419.81,73.47,130.79,57.94,52.96,28.24,4.41,60.77,33.0,32.58,56.34,115.14,418.29,7.77,158.68,24.34,79.4,93.84,9.8,17.76,198.44,208.2,100.15,118.81,9.8,8.19,,28.1,118.37,25.92,384.69,217.87,27.77,230.27,30.24,87.23,23.76,,97993,10.068,49.453
72.58,121.02,83.44,98.01,17.78,43.23,66.57,507.07,4.3,39.6,49.11,187.93,55.24,82.06,79.98,49.55,8.91,29.0,49.32,,232.17,525.18,27.95,17.14,5.4,76.62,423.36,56.36,40.74,33.37,55.11,134.59,16.79,100.28,24.59,24.21,83.89,37.51,7.38,12.24,26.58,92.61,11.83,,62.39,25.7,12.04,5.0,13.98,36.07,74.9,37.24,55.44,39.84,20.93,8.0,3.92,14.73,53.17,19.52,46.0,6.24,9.6,4.0,,14.74,,73434,10.028,48.861
29.7,51.17,,10.23,,27.72,92.82,252.99,39.78,8.84,54.18,79.99,127.59,49.04,16.95,13.44,7.1,17.58,55.8,16.45,81.4,63.99,2.45,,29.8,7.02,146.84,,9.89,72.96,12.3,25.85,,3.96,88.2,8.46,163.7,26.22,,29.92,111.12,,,,59.5,16.94,,,4.95,67.67,,10.0,8.58,5.0,33.95,,,18.48,28.91,83.32,,104.55,8.2,,,10.29,,73494,10.03,49.01
,,,,,,14.82,98.44,10.98,,17.94,38.64,16.45,4.88,,2.94,,,119.26,,18.57,76.94,,,,,72.76,,31.05,,198.72,128.78,,10.26,8.06,8.5,37.36,8.75,,,12.92,,,,,20.8,5.36,,,,,74.48,21.04,,,,,,28.32,90.66,,16.95,6.2,9.8,,34.65,,97286,10.018,49.703
88.16,,,30.92,9.95,4.84,14.38,150.72,9.84,12.16,10.62,36.12,8.57,36.06,,11.6,12.0,14.2,61.36,,26.19,231.13,,6.12,17.23,,140.38,,89.5,17.48,5.95,29.1,,25.8,5.3,29.62,9.8,39.98,,7.02,19.24,3.6,,,5.85,8.17,11.2,,16.51,27.24,12.48,,3.52,,34.2,8.75,16.8,6.48,15.68,15.78,8.2,,9.36,,,22.05,,89171,10.007,48.323
119.76,12.88,,4.8,,57.38,,49.97,6.44,22.5,57.72,9.45,,9.75,29.89,29.9,14.7,,49.03,,10.4,30.93,59.06,,,,60.51,,32.66,,10.06,27.4,,38.76,,,,,,,11.04,123.18,,,,6.15,,15.0,18.35,42.93,38.75,,,,19.55,,,,,,,,,,,21.94,,97243,10.016,49.508
26.01,27.3,,9.75,4.8,,,21.64,,,12.51,,,47.44,13.96,,,,49.5,,,57.89,9.36,,,46.26,,,,58.46,,20.8,,,18.0,,1.25,9.54,,,,,23.23,,,,,,,50.6,,6.9,,,,,9.36,,,,,11.9,,5.56,,30.76,,31195,10.033,51.962
4.75,,,5.1,,,,23.5,,,,,,,,,,,,6.84,,,,,,,98.09,,,,,61.49,,3.2,,,,,,,,54.97,,,,,,,,,,,,,,,,4.1,53.52,,,,,6.6,,,,24247,10.021,54.283
,,,5.85,3.0,,,,,5.78,,,,,,,,,,,19.04,4.29,,,,,,,,,,8.6,,,,,,,,,7.44,,,,,,,,34.76,6.77,,,,,,,,,,,,5.16,,,,,,22850,9.996,53.689
3.15,5.28,8.28,5.1,4.68,,,7.74,3.22,26.64,61.57,100.42,,,138.98,,,,,,,58.28,,,9.88,,,,,,9.12,8.74,17.43,,,,,,,,,,,,7.84,,,,,29.05,,,5.88,,19.4,13.8,18.8,,,,,,,9.18,5.52,,,97218,10.0,49.78
,,,5.14,,,,9.66,,,4.23,3.12,,,,,,,,,,,,,,,,,,,,17.68,,,,,,,,,19.0,,,,,,5.14,,6.02,,,,17.24,,9.68,8.49,,,,8.5,,13.0,,,,,,21439,10.009,53.311
,,,,,,,,4.32,,,,5.52,,,31.34,,,,170.58,16.56,8.96,53.7,,,,,,7.41,,,,,5.7,,,,,,,,,,,,,4.68,,,18.92,,58.62,22.29,13.23,,,,29.92,208.08,,80.18,,16.03,,,,,24629,10.048,53.814
196.29,71.18,9.64,77.58,6.0,115.59,86.28,713.44,40.65,74.07,131.94,135.44,55.75,241.64,10.5,171.39,25.39,13.81,76.63,10.08,92.41,718.7,39.66,10.48,,37.21,219.52,85.28,75.37,49.15,,54.74,,117.2,25.25,193.55,19.38,61.8,,,,100.27,,71.67,235.78,68.2,8.97,3.0,13.95,203.02,22.32,62.76,113.08,12.94,2.14,6.48,,108.2,143.62,19.23,,27.41,,10.8,19.23,147.01,,88316,10.057,47.71
,90.98,554.28,,99.77,16.79,30.82,349.72,30.28,72.9,24.6,12.96,53.5,142.25,,145.78,18.22,6.24,77.74,,357.7,436.68,29.25,,,31.3,121.03,55.66,26.37,14.76,17.5,216.49,,42.26,,122.79,8.0,9.1,,,217.03,651.12,25.2,10.58,,,9.8,,18.0,112.44,91.2,,30.03,83.54,7.0,8.06,22.33,33.55,35.96,94.23,38.85,,16.9,,23.0,58.05,,97294,10.032,49.877
70.59,76.76,166.98,60.64,40.78,104.94,97.98,432.4,12.19,134.16,54.35,117.38,287.78,287.56,440.42,124.16,49.1,31.63,50.79,35.48,197.2,176.68,47.01,122.21,13.0,74.44,206.42,10.29,44.53,,5.6,88.84,,286.91,74.55,51.9,55.4,22.04,,60.48,31.42,131.5,,26.45,8.82,9.87,28.29,25.83,20.22,149.88,176.72,243.48,38.84,,118.32,183.6,,26.4,194.52,196.19,,5.14,,121.72,88.8,7.36,,97199,10.054,49.661
199.5,,,,9.5,115.22,34.12,626.56,,191.47,15.37,91.27,,10.92,29.25,,57.45,5.57,,40.28,,27.54,,4.4,5.61,,21.36,,138.0,110.27,17.6,,,41.51,,,,,,,,34.56,,97.82,,,8.33,,11.61,69.24,,,,,,,,13.71,,,3.43,,4.7,,,,,88489,10.023,48.18
6.24,,,,,,40.22,4.65,,6.3,12.22,13.66,,11.23,,,,,36.52,,10.64,32.31,,,3.24,,3.06,32.4,49.9,2.7,4.49,11.7,,5.88,,7.2,,,,,,5.4,,,,,,,8.93,60.42,18.57,7.2,,96.68,,,6.35,,57.96,17.43,9.8,2.7,,,,,,21217,10.046,53.425
,6.75,51.98,5.0,30.0,74.46,7.56,48.46,18.74,28.54,103.14,78.88,8.57,54.96,,22.8,11.04,,,,16.8,141.46,,7.35,19.5,,27.1,,27.9,21.26,88.64,73.12,,35.99,4.94,,5.46,8.12,,,11.22,29.38,,,24.69,35.7,5.3,,,34.2,,39.54,,27.05,4.64,,36.7,12.24,41.9,297.61,18.48,28.67,,13.0,75.9,7.7,,97717,10.034,50.147
,,,,,,,2.66,,,,,,,,,,,,,3.52,,,17.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20149,9.993,53.578
,,,,,,7.79,1320.96,,,7.75,,,,,,,18.9,,,5.32,150.36,,,,,95.85,,,,,31.05,,,,,,9.9,,,,9.25,,,,,,5.14,,29.96,,46.13,,80.75,,,48.45,,55.37,249.84,,,,,,,,89073,10.0,48.404
25.96,8.4,5.92,199.41,,,5.06,39.18,8.28,,4.37,12.65,16.38,16.12,134.76,,,26.1,,,15.34,55.89,,,,5.76,11.67,,,,,14.94,,,5.27,7.52,6.36,,,,,,,,,17.98,9.88,,,5.92,,14.57,7.22,,16.14,6.5,5.0,,,,15.36,,,11.0,,1.95,,29225,10.024,52.608
,,,,,,,,,,,,,,,,,,,,5.76,,,,,,,,,,,,,,,,,,,,,,13.8,,,,,,,9.79,,6.44,,,,,,,,,,,,,,,,24404,10.009,54.691
,,,,,,,,,,,,,,,,29.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20354,9.994,53.559
55.6,24.38,,,,,8.8,129.86,62.42,,21.18,30.75,,36.83,187.51,,,,,11.96,13.43,429.66,,,,,30.77,104.14,38.88,,,188.36,7.02,,,151.97,65.25,22.04,,,,36.9,,5.64,140.76,,30.0,,3.0,31.97,66.96,109.98,,18.99,,36.24,,,,16.38,8.0,,,4.5,8.4,,,97246,10.012,49.724
,,,,,,,,,,,,,6.64,,,,,,,,,,,,3.6,54.14,,,,62.78,,,,,,,,,,,,,,,,,,,5.88,,,,,,,,,5.14,,5.25,,7.87,,,,,22297,10.012,53.607
,,,,,,,,,,,4.38,,,,,,,,,,4.68,,,,,,,,,,,,2.85,,,,,,,,,,,,,,,,4.41,,,,,,,,,,,,,,,,,,22415,10.008,53.647
29.92,14.04,108.04,35.56,,,,101.02,,37.47,20.85,3.68,33.12,67.87,10.78,9.69,65.17,5.46,94.83,,38.5,236.76,,19.61,,,71.63,25.99,508.33,174.36,,12.64,45.16,78.48,34.8,18.45,2208.52,,,,35.48,9.0,,,29.4,17.18,17.28,11.16,,159.4,34.81,9.8,20.06,34.09,,,,,,22.88,9.87,51.42,112.71,,7.13,,,37589,10.083,51.791
26.55,8.49,,17.44,,5.25,,110.02,11.04,,14.7,44.28,18.6,24.68,28.8,,,,41.6,,23.58,97.3,,,4.73,34.02,8.1,7.92,24.99,30.36,,5.0,,,,19.27,85.75,24.35,,,14.94,34.04,,,,,,18.0,,10.27,5.7,,29.1,23.52,,,,,,52.86,2.16,,12.52,,,6.75,,97230,10.015,49.834
7.56,,13.11,113.77,,3.42,,84.61,,,46.56,,6.48,44.32,,,10.53,5.64,4.62,,21.6,15.97,9.8,5.94,,60.3,26.21,,55.1,,24.66,,,24.18,119.14,,10.14,4.08,,,11.67,54.71,,,14.55,54.78,9.84,,,74.38,,21.2,13.01,9.36,,86.06,,5.76,20.48,7.2,15.9,,,4.41,,,,89182,10.022,48.505
38.2,83.26,10.08,14.02,,,,86.19,6.3,,81.72,16.32,70.04,67.62,70.2,31.12,20.82,9.18,29.9,9.62,51.14,228.67,,22.0,189.14,,17.46,,,,23.92,56.18,5.18,38.07,6.27,,34.55,35.04,,22.44,19.32,11.04,,9.66,34.43,37.46,,21.75,,5.0,13.46,38.66,56.59,,36.75,71.16,9.84,11.44,54.88,,38.4,27.36,10.0,2.08,,,,97262,10.026,49.926
,,,55.96,,5.25,8.16,3.8,,,,,4.8,19.62,,,7.52,,30.96,,,46.8,,,,,3.34,,2.3,46.46,16.59,10.08,,,,,13.6,,,,,,,,,49.0,4.41,,4.0,74.4,,,9.76,11.83,,,,,,99.9,,31.5,34.02,3.49,13.9,,,21272,10.049,53.18
,,,,,,,,,,,,,,,,,,,,,15.0,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20148,9.996,53.569
52.63,224.23,51.67,38.42,,18.4,28.42,399.63,126.51,73.14,107.04,41.71,150.48,657.46,10.08,100.83,,,48.38,,85.92,48.56,,,,42.6,7.02,40.28,56.77,93.42,17.86,168.7,,60.28,5.88,14.25,,,,,31.27,90.22,,31.0,87.1,8.25,30.1,,,84.96,88.19,18.45,5.88,,22.18,10.56,,14.18,30.44,35.25,10.08,,,,23.78,113.34,,37296,10.073,51.09
,18.2,,,,,,4.14,,,,3.78,,,,,,7.65,,,4.52,12.63,,5.28,42.0,,,,,,2.53,,,,,,,4.76,,,,,6.12,,,,9.36,,,5.25,4.62,,,,,7.8,,,1.72,,,,,,,,,22419,10.004,53.666
3.96,17.39,5.04,15.82,,9.12,43.28,26.24,6.05,76.48,4.56,12.0,23.98,15.6,4.29,,7.65,,43.12,12.52,24.08,43.44,,,,26.98,23.48,,51.69,52.32,,15.17,,7.76,,,,,,,36.67,6.6,,,,,8.4,,5.0,31.35,,,,1.96,9.75,,,28.99,11.52,6.58,,,,,,29.54,,97656,10.078,50.438
,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20095,10.0,53.551
29.6,42.84,230.48,187.97,,3.6,,202.21,,3.22,142.77,29.62,35.02,84.38,5.28,37.2,79.42,16.94,74.33,51.92,88.5,100.68,7.99,,5.36,,35.9,,44.33,70.29,24.48,76.58,7.44,11.47,26.27,7.74,90.9,,,,4.46,56.8,,21.25,17.73,,,,4.08,19.32,86.7,41.68,15.29,33.6,49.9,34.5,15.11,,164.18,26.89,64.8,46.08,9.81,54.1,,,,29320,10.097,52.825
,,404.8,,3.42,44.88,4.8,30.16,,3.22,,,13.61,26.0,5.4,2.7,7.8,,500.0,,16.53,1051.75,108.31,4.62,3.0,4.44,128.19,24.0,,,,77.69,,4.23,5.13,,31.48,4.75,,,168.0,,9.07,,,,9.6,,,,8.74,,,4.32,,,10.23,,44.42,97.12,9.66,0.72,28.8,218.78,,,,21109,10.028,53.491
,,18.86,,,,90.04,25.94,45.78,3.15,6.97,9.35,57.81,8.66,15.68,25.15,,7.02,,6.08,52.63,79.15,6.24,3.98,,,11.98,,7.92,30.0,,34.08,240.0,8.58,4.9,9.2,,,,12.42,,51.75,,5.0,8.19,31.2,8.58,,10.17,5.95,51.58,7.8,264.35,141.0,11.32,14.22,,,1.29,5.66,,4.66,,3.12,,4.4,,29223,10.097,52.634
49.32,,129.05,11.88,,46.36,,178.12,11.88,71.92,148.93,17.48,8.32,152.31,27.89,8.1,29.67,9.8,50.44,9.88,30.6,185.58,,,65.61,10.78,220.98,98.38,94.29,101.16,17.1,38.79,,,5.46,60.68,117.0,13.35,,,146.92,54.64,,,23.04,,11.61,,28.37,70.38,42.13,,,,,111.69,9.94,39.06,39.32,272.36,8.64,28.8,17.82,,,,,88453,10.054,48.089
27.0,11.16,106.02,40.32,,,40.36,76.5,66.19,15.42,40.34,30.49,6.76,21.85,112.0,8.19,9.06,5.39,7.13,4.44,5.09,6.44,13.32,17.3,,106.44,101.32,9.1,,107.48,38.88,5.76,6.34,35.12,,16.17,,36.86,,,3.96,4.5,,58.57,39.7,15.5,4.58,,,5.76,,5.85,122.5,9.68,,,,48.8,55.73,25.06,,37.43,,,,74.25,,29229,10.1,52.678
18.48,,15.05,263.41,16.08,14.22,38.17,625.01,259.4,12.4,98.89,17.68,,231.19,19.1,58.52,13.44,554.75,28.88,,97.68,150.12,15.6,,,34.24,130.07,320.76,7.65,139.22,,34.98,,,6.0,28.9,56.12,574.45,,,39.05,,,24.91,9.88,1582.36,9.31,,,88.34,56.07,189.6,15.06,,14.3,38.41,,39.34,18.36,30.23,,185.18,6.4,79.5,9.03,,,88319,10.061,47.936
5.04,20.07,12.09,8.16,19.4,15.9,66.36,98.55,38.81,31.13,44.66,7.6,15.44,35.49,7.35,33.71,,,43.3,12.6,57.66,211.22,9.5,55.3,96.42,10.86,161.37,4.73,224.95,204.85,53.28,7.88,47.33,22.89,9.32,,10.53,,7.98,29.92,105.0,43.87,5.52,127.32,58.22,,,4.68,13.0,32.59,10.13,34.72,31.15,,29.84,,17.53,198.6,37.14,,99.03,54.48,30.22,,17.81,4.68,,31249,10.077,52.269
5.25,,,3.43,,,,,,,,,,,,8.06,,,,,,76.07,,,,,,,,,,3.04,,,,,8.89,,,,,,,,,4.0,,,,,,,,,12.0,,6.38,,,,7.6,,,,,,,24254,10.022,54.254
,,8.1,,,,,9.72,,,,,73.98,10.14,,12.39,16.2,18.22,,,2.09,156.09,,8.46,,,47.33,,5.4,562.7,7.6,28.96,,13.28,,,11.34,7.61,,,,30.0,,12.88,,5.54,6.2,3.6,5.95,26.46,16.49,,,4.7,13.71,5.88,32.76,8.68,105.52,,4.95,18.94,12.84,,,,,21220,10.047,53.359
124.97,12.84,,21.92,,12.9,113.94,29.0,15.1,11.76,14.1,30.24,,62.62,,4.41,4.0,,10.35,,28.08,8.16,8.38,,,11.96,10.96,,4.62,9.62,16.63,,,16.02,,,,,,,29.62,19.3,5.16,4.32,5.6,9.75,,,,10.94,17.4,0.0,19.99,36.98,19.54,,,17.91,2828.72,,9.09,5.17,,,,,,37276,10.072,51.217
,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20099,10.012,53.558
39.27,62.86,348.83,200.77,45.4,69.41,189.3,428.81,95.61,16.8,321.16,186.67,129.51,191.85,108.93,75.91,76.62,178.84,182.36,108.0,140.97,1246.01,44.36,20.64,25.23,40.61,874.08,,164.2,267.93,22.29,213.56,,35.06,52.51,25.93,100.24,141.5,,,101.88,148.98,158.58,53.88,91.13,7.52,22.06,20.23,45.14,666.2,295.78,51.06,129.33,5.2,46.62,17.0,4.6,70.96,780.56,185.14,107.77,,113.36,4.68,,31.09,,89233,10.067,48.381
112.71,144.73,69.81,325.2,20.0,115.44,64.53,278.29,13.69,34.39,33.22,45.8,,167.86,,93.02,77.18,13.14,157.38,,110.08,453.23,28.8,67.05,,97.12,436.67,285.04,135.05,62.56,,39.84,,21.82,76.4,214.56,25.6,27.28,,,29.78,77.75,5.52,3.24,103.31,124.8,8.64,,,30.89,,,96.04,,,,7.75,41.35,98.64,5.88,,,29.9,14.2,,63.93,,88317,10.061,47.894
8.7,32.62,344.5,5.75,,21.3,44.69,80.9,,7.56,27.63,66.42,,292.06,9.68,12.96,5.2,17.99,27.44,,98.85,50.1,4.66,9.81,16.0,40.04,158.91,29.52,19.24,44.2,,67.91,,,21.25,18.55,16.4,,12.6,,4.62,35.8,,,7.5,4.68,,29.51,,,,9.36,329.81,7.0,12.85,,5.1,22.92,89.42,67.59,,48.45,5.39,,,25.65,,89186,10.037,48.272
,,,,,,,1.76,,,,,4.95,10.42,,,,,,,,,7.52,,,,,,,,,,,,,,3.0,,,,,,5.85,,11.78,,,,,,,,8.32,3.92,5.4,,,3.08,4.95,,,,,,,,,22417,10.035,53.668
,,,,,,,,,,202.08,,,,,,,,,,,20.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,,,,,,,11.96,,,,,,,,20539,10.047,53.526
218.32,30.77,48.65,169.16,,3.2,282.79,121.76,10.12,9.72,9.0,148.9,10.92,22.1,25.48,,16.16,,44.08,,32.78,179.57,,,6.0,26.23,69.2,2.94,4.93,21.63,,39.2,,16.6,11.76,,255.0,14.16,9.0,13.95,5.76,15.6,,12.22,,,39.27,2.69,5.33,9.2,,30.0,15.04,,27.2,,6.02,3.96,14.4,,36.02,,,12.29,,,,97228,10.039,49.795
293.44,109.84,56.06,85.98,3.92,90.22,73.81,828.76,77.19,84.62,74.84,234.46,198.46,1007.31,99.37,73.46,63.71,236.65,138.58,7.52,926.01,969.61,268.64,10.0,10.0,165.53,711.12,335.01,305.61,209.33,143.77,578.36,10.96,82.7,75.42,86.82,14.9,160.16,,13.41,322.0,191.73,11.4,15.74,14.82,39.56,99.5,54.37,21.12,156.09,101.84,291.72,135.61,62.92,449.61,293.07,9.56,100.26,145.94,64.56,38.46,261.54,32.09,15.9,,28.8,,89129,10.107,48.499
5.29,,1.44,4.25,7.09,,,,9.0,,11.42,,,7.95,5.04,,5.67,,3.12,,134.18,638.46,4.6,14.7,,4.83,,,74.1,,30.0,,,,13.48,,31.41,,,,,424.38,,5.67,4.32,11.56,,14.7,,,,96.9,85.5,,,,,,,39.8,,,13.72,,,,,24109,10.05,54.318
75.93,16.14,39.58,170.3,53.2,129.48,162.7,332.97,205.26,13.42,60.8,75.78,138.16,239.27,49.23,69.17,28.05,53.83,337.4,53.78,89.76,250.39,222.26,25.6,,789.01,698.74,31.8,67.76,27.5,39.64,476.79,68.46,115.23,394.98,133.21,42.19,23.94,,41.36,145.39,1258.27,302.01,53.64,36.64,112.96,256.07,90.51,80.16,442.06,148.33,220.6,118.33,113.4,23.15,49.76,59.28,62.32,9.0,82.33,35.38,12.6,87.68,,10.12,11.34,,97440,10.084,49.991
